Time (s),ECG (V),PPG_Red,PPG_IR
32.080000,0.854823,336.502025,257.842749
32.088000,0.893545,333.132243,258.138779
32.096000,0.958050,330.504867,259.963794
32.104000,0.887100,334.972804,260.618742
32.112000,0.780650,336.020520,259.550179
32.120000,0.909659,338.544698,261.089422
32.128000,0.919327,335.613261,261.445564
32.136000,0.919327,333.978151,258.218621
32.144000,0.880655,337.953522,260.013443
32.152000,1.012886,337.341738,259.984557
32.160000,0.903214,331.706031,259.127337
32.168000,0.948382,333.652916,263.060416
32.176000,0.880655,332.225228,262.357013
32.184000,0.893545,331.607200,260.205325
32.192000,0.858045,335.322567,255.498226
32.200000,0.841932,334.582995,257.863573
32.208000,0.835486,336.807152,260.868432
32.216000,0.941936,337.675171,264.634747
32.224000,0.858045,333.139198,263.451912
32.232000,0.767709,337.832494,256.953748
32.240000,0.777427,335.123572,255.234363
32.248000,0.961273,332.488985,259.956940
32.256000,0.822545,339.781114,267.896966
32.264000,0.790318,334.664202,257.430579
32.272000,0.683868,336.959380,262.979464
32.280000,0.838709,339.622704,262.003483
32.288000,0.774205,338.146197,260.825447
32.296000,0.838709,337.027256,263.609622
32.304000,0.738705,335.952521,260.110802
32.312000,0.767709,335.911448,259.669280
32.320000,0.870936,336.275499,264.034414
32.328000,0.783873,332.100218,260.287120
32.336000,0.941936,332.765251,265.147900
32.344000,0.880655,335.672935,260.108086
32.352000,0.812877,340.436751,260.393136
32.360000,0.970941,338.945944,262.575599
32.368000,0.748373,335.245350,266.529272
32.376000,0.635477,334.213863,262.306884
32.384000,0.690314,333.915959,263.899956
32.392000,0.599977,338.621765,261.518568
32.400000,0.577418,334.130286,259.116842
32.408000,0.709650,331.928782,260.978650
32.416000,0.648368,334.075546,262.844121
32.424000,0.706427,333.633532,263.885311
32.432000,0.683868,340.450687,261.289246
32.440000,0.635477,335.295271,262.458178
32.448000,0.670977,337.321189,262.795521
32.456000,0.587086,335.281032,262.358857
32.464000,1.035496,333.319447,267.144375
32.472000,1.545136,335.057119,260.522514
32.480000,1.912927,334.043728,265.729095
32.488000,1.387073,345.407841,262.428274
32.496000,0.725814,338.115193,263.732285
32.504000,0.461250,333.268023,264.392465
32.512000,0.470968,340.408803,266.123894
32.520000,0.496750,343.684798,269.767086
32.528000,0.341909,339.554750,266.952989
32.536000,0.583864,331.508664,265.337559
32.544000,0.561254,345.143611,265.035242
32.552000,0.541918,338.086782,264.058223
32.560000,0.609645,334.985940,259.372765
32.568000,0.674200,339.202982,264.202125
32.576000,0.725814,340.253623,264.748951
32.584000,0.577418,333.468898,265.650759
32.592000,0.712873,338.065754,265.416613
32.600000,0.777427,331.976281,264.803111
32.608000,0.754818,332.727105,261.154189
32.616000,0.693536,340.623923,262.343644
32.624000,0.803209,341.893961,263.831407
32.632000,0.848377,337.810105,265.177190
32.640000,0.816100,335.578001,264.872635
32.648000,0.922550,338.927086,269.292254
32.656000,0.838709,335.445561,262.089782
32.664000,0.961273,340.178381,261.660541
32.672000,0.883877,341.691834,258.995851
32.680000,0.880655,342.169416,257.790435
32.688000,0.861268,341.211197,262.696106
32.696000,0.912882,343.005896,261.329997
32.704000,0.848377,344.276454,267.219894
32.712000,0.851600,341.623596,261.598291
32.720000,0.748373,338.092655,255.579306
32.728000,0.738705,345.661200,256.606386
32.736000,0.651591,340.640037,260.255040
32.744000,0.696759,336.016346,256.707666
32.752000,0.716095,340.284300,261.788170
32.760000,0.696759,336.629440,261.609920
32.768000,0.783873,338.484448,255.019895
32.776000,0.790318,341.315350,261.036736
32.784000,0.961273,335.470864,260.379732
32.792000,0.761263,340.153362,260.937399
32.800000,0.777427,333.232627,258.279626
32.808000,0.738705,337.372833,258.763924
32.816000,0.948382,334.358189,262.881947
32.824000,0.783873,339.044647,261.234484
32.832000,0.970941,339.995408,265.145442
32.840000,0.948382,337.955638,258.073476
32.848000,0.961273,340.045785,259.408762
32.856000,0.961273,334.668019,260.434944
32.864000,0.877432,339.855285,262.430702
32.872000,0.906436,337.399891,260.094708
32.880000,0.970941,336.262914,260.513885
32.888000,1.012886,332.126877,262.960755
32.896000,0.896768,337.772314,260.019916
32.904000,1.016109,334.107073,260.478753
32.912000,1.038718,336.585524,258.816418
32.920000,1.006441,335.874812,257.286278
32.928000,1.103223,338.002653,259.753290
32.936000,0.993550,333.102100,263.282345
32.944000,1.106445,335.319924,263.928462
32.952000,1.064500,333.849686,256.353409
32.960000,0.967718,335.783342,258.207061
32.968000,1.012886,340.830377,259.593931
32.976000,1.006441,335.389846,260.313882
32.984000,1.029000,331.242995,257.127795
32.992000,1.109668,337.148955,259.616759
33.000000,1.067723,338.151036,258.167179
33.008000,1.200005,338.453658,257.540215
33.016000,1.203227,342.153352,261.412896
33.024000,1.090332,330.149477,260.419575
33.032000,1.100000,331.483614,261.823192
33.040000,1.067723,338.908769,265.041317
33.048000,1.048386,340.369624,259.246687
33.056000,1.119336,336.363281,260.982907
33.064000,0.964495,335.751295,261.675153
33.072000,1.064500,339.569644,261.980936
33.080000,1.045164,340.555901,258.861599
33.088000,1.077391,333.770920,262.464103
33.096000,1.193559,335.309699,259.287314
33.104000,1.141946,337.377059,259.551165
33.112000,1.061277,339.609611,265.550786
33.120000,1.322568,333.653303,263.153823
33.128000,1.822591,336.489490,263.528184
33.136000,2.435509,337.128544,263.537542
33.144000,2.390341,335.929682,264.255957
33.152000,1.445182,335.585292,261.758254
33.160000,1.012886,332.303497,265.761171
33.168000,0.951604,331.099024,262.426412
33.176000,0.945159,334.871110,261.950685
33.184000,1.051609,337.447627,258.844515
33.192000,0.999995,336.454845,260.141929
33.200000,1.006441,335.844363,262.352622
33.208000,1.135500,335.270149,262.432480
33.216000,1.025777,335.525325,268.604415
33.224000,1.132227,334.968052,264.422023
33.232000,1.232232,338.168710,255.733835
33.240000,1.158059,334.086855,264.551946
33.248000,1.090332,335.940507,268.453628
33.256000,1.177395,337.739435,262.614861
33.264000,1.232232,340.951739,262.504069
33.272000,1.177395,341.630549,262.898793
33.280000,1.283845,343.745780,263.612443
33.288000,1.264509,339.396333,267.525191
33.296000,1.383850,336.988058,265.351169
33.304000,1.274177,335.116284,270.738685
33.312000,1.451627,339.264918,270.192494
33.320000,1.312900,342.796165,263.207330
33.328000,1.274177,340.002345,265.401386
33.336000,1.390295,342.500540,261.386481
33.344000,1.254841,336.078235,266.359503
33.352000,1.429018,338.466655,265.312286
33.360000,1.300009,338.529124,264.971776
33.368000,1.245173,336.362975,267.874554
33.376000,1.348400,342.167457,264.413756
33.384000,1.051609,337.017625,265.162300
33.392000,1.341955,340.140501,260.668246
33.400000,1.100000,339.332288,266.054374
33.408000,1.116114,336.600127,264.534023
33.416000,1.158059,336.282607,263.096993
33.424000,1.048386,337.849304,265.302337
33.432000,1.132227,332.109291,264.807598
33.440000,1.170950,344.479575,264.298738
33.448000,1.167727,345.438761,263.174902
33.456000,1.077391,334.744648,259.922736
33.464000,1.374182,338.549498,258.150214
33.472000,1.203227,341.795655,261.841281
33.480000,1.090332,334.373248,264.474197
33.488000,1.274177,338.966375,266.035590
33.496000,1.183841,345.332522,257.672324
33.504000,1.174173,340.143482,258.118671
33.512000,1.245173,338.793582,258.014943
33.520000,1.235454,336.354619,253.842591
33.528000,1.270954,338.598530,255.012249
33.536000,1.203227,342.394249,257.743276
33.544000,1.290341,336.446765,256.633886
33.552000,1.190336,340.302728,260.928472
33.560000,1.190336,337.078200,258.822646
33.568000,1.170950,339.713241,263.636065
33.576000,1.219341,338.087530,259.959300
33.584000,1.132227,339.851733,257.570089
33.592000,1.238727,337.263607,258.076496
33.600000,1.193559,333.353548,261.141484
33.608000,1.183841,339.490898,261.805193
33.616000,1.322568,333.609997,264.409347
33.624000,1.206450,335.027264,262.888746
33.632000,1.193559,339.795376,258.629764
33.640000,1.335459,338.712702,264.665074
33.648000,1.180618,339.956770,259.227826
33.656000,1.074168,335.850926,257.438225
33.664000,1.170950,334.576277,268.358604
33.672000,1.145168,331.919641,255.381762
33.680000,1.161282,334.047188,261.411250
33.688000,1.035496,339.769513,260.811041
33.696000,1.103223,333.602464,263.803073
33.704000,1.164504,338.541839,256.906182
33.712000,1.106445,334.325857,254.105058
33.720000,1.151614,338.176293,263.472184
33.728000,1.035496,330.297132,262.065780
33.736000,1.222564,338.371019,263.337264
33.744000,0.874159,334.177242,265.001987
33.752000,1.235454,337.413535,258.771954
33.760000,1.787091,335.122029,257.268866
33.768000,2.454846,336.808701,258.388008
33.776000,2.261282,333.060420,258.987041
33.784000,1.219341,337.175830,261.040221
33.792000,0.870936,333.842258,256.650096
33.800000,0.880655,335.810303,259.378004
33.808000,0.667704,334.577789,262.327244
33.816000,0.841932,333.950634,260.975077
33.824000,0.751595,334.586071,260.377573
33.832000,0.774205,334.303452,260.861569
33.840000,0.870936,330.836753,262.872478
33.848000,0.887100,338.916740,265.523410
33.856000,0.932268,334.842325,259.605144
33.864000,0.929046,339.107344,266.947168
33.872000,0.970941,332.948405,264.162110
33.880000,0.974163,329.706726,263.140906
33.888000,0.948382,333.352251,267.364592
33.896000,1.006441,335.405900,266.243660
33.904000,1.141946,333.669005,262.574779
33.912000,1.070945,333.910477,264.121980
33.920000,1.109668,339.465634,259.341459
33.928000,1.138723,330.749430,264.071446
33.936000,1.283845,335.265928,263.259207
33.944000,1.061277,336.618161,263.243959
33.952000,1.187114,336.306793,260.976879
33.960000,1.151614,334.094222,261.245933
33.968000,1.058054,334.163403,260.389946
33.976000,1.067723,341.276274,260.605952
33.984000,1.009664,337.381247,261.153604
33.992000,0.983882,334.043226,259.269056
34.000000,0.961273,336.829561,263.345095
34.008000,0.903214,336.875566,260.342772
34.016000,0.896768,337.256602,262.495951
34.024000,0.722591,342.782761,257.532965
34.032000,0.822545,334.769652,263.103180
34.040000,0.680645,334.407998,265.761521
34.048000,0.738705,342.928125,266.951425
34.056000,0.777427,334.616682,262.439138
34.064000,0.622586,334.121764,264.938723
34.072000,0.741927,335.873148,267.089538
34.080000,0.680645,337.140227,264.406060
34.088000,0.699982,337.349787,271.877012
34.096000,0.816100,342.445122,264.619554
34.104000,0.716095,339.634948,262.120351
34.112000,0.812877,344.669627,267.156720
34.120000,0.770932,338.921333,267.683076
34.128000,0.706427,341.744094,268.769509
34.136000,0.758041,339.769932,267.835893
34.144000,0.722591,340.315924,266.044035
34.152000,0.919327,338.948989,264.260766
34.160000,0.880655,337.557441,265.621394
34.168000,0.680645,333.864645,267.767925
34.176000,0.851600,336.695512,271.316963
34.184000,0.741927,342.930681,263.248983
34.192000,0.835486,335.413922,261.577864
34.200000,0.867713,342.110897,258.925772
34.208000,0.770932,344.160261,262.390938
34.216000,0.877432,337.804549,261.366935
34.224000,0.861268,335.332041,260.664288
34.232000,0.799986,338.137985,265.797944
34.240000,0.796764,333.493743,259.938976
34.248000,0.819322,342.018015,255.293040
34.256000,0.799986,336.558999,254.631650
34.264000,0.954827,339.228352,261.907677
34.272000,0.867713,339.600201,260.964225
34.280000,0.954827,339.604526,259.585117
34.288000,1.067723,339.146937,261.017263
34.296000,0.961273,340.351219,260.382883
34.304000,0.748373,340.649906,255.397326
34.312000,0.787095,333.091339,263.598811
34.320000,0.799986,335.604430,264.803683
34.328000,0.729036,340.123784,255.772865
34.336000,0.751595,344.267311,256.193710
34.344000,0.987105,339.975359,267.759765
34.352000,0.799986,341.636509,257.875944
34.360000,0.893545,340.365351,258.358651
34.368000,0.906436,340.428419,263.266874
34.376000,0.941936,336.109025,260.341429
34.384000,0.851600,338.997895,261.342863
34.392000,0.809654,337.341026,262.634153
34.400000,1.074168,342.498911,259.735868
34.408000,1.558077,338.334754,262.855329
34.416000,2.232277,334.150407,264.747485
34.424000,2.112886,342.269867,258.092147
34.432000,1.135500,332.147172,264.125098
34.440000,0.706427,334.735920,258.268628
34.448000,0.709650,333.106538,256.907465
34.456000,0.683868,336.907558,260.839587
34.464000,0.703204,335.246203,260.916024
34.472000,0.641923,337.718734,262.284601
34.480000,0.735482,335.126673,257.674602
34.488000,0.954827,332.012502,260.020746
34.496000,0.725814,334.225358,258.666613
34.504000,0.877432,335.163499,262.284725
34.512000,0.841932,334.687481,258.881682
34.520000,0.929046,335.847765,257.517937
34.528000,0.999995,335.906256,260.382644
34.536000,0.925772,333.001140,263.468282
34.544000,0.925772,336.783139,257.519422
34.552000,1.025777,340.224516,261.219613
34.560000,1.029000,334.628963,254.285659
34.568000,1.167727,334.470798,265.348709
34.576000,1.125782,333.072603,260.738390
34.584000,1.161282,336.077708,255.311770
34.592000,1.154836,337.620254,261.728048
34.600000,1.296786,331.301087,262.085905
34.608000,1.332236,331.642550,260.075701
34.616000,1.148391,337.548044,265.170703
34.624000,1.151614,340.665363,265.767403
34.632000,1.274177,336.607541,266.085006
34.640000,1.106445,334.612166,256.189484
34.648000,1.116114,337.927963,259.475867
34.656000,1.125782,333.152914,264.067210
34.664000,1.019332,334.029542,263.773223
34.672000,1.074168,336.681779,265.410067
34.680000,0.961273,331.679507,262.992667
34.688000,0.990327,333.991478,263.162647
34.696000,0.993550,329.196816,261.129941
34.704000,1.061277,338.306909,263.466217
34.712000,1.074168,335.679215,257.553824
34.720000,0.919327,334.169309,261.818088
34.728000,1.048386,334.311569,261.424758
34.736000,1.154836,332.189694,258.951898
34.744000,1.064500,336.528689,263.913100
34.752000,1.100000,335.568619,262.143973
34.760000,1.151614,334.479648,258.669472
34.768000,1.174173,335.717038,257.397322
34.776000,1.096777,332.837177,264.535240
34.784000,1.254841,345.233193,258.775594
34.792000,1.135500,335.209247,266.455877
34.800000,1.106445,336.524407,261.064908
34.808000,1.177395,340.398576,264.972981
34.816000,1.274177,334.284534,265.961128
34.824000,1.064500,337.774898,260.788380
34.832000,1.080613,339.877056,266.019212
34.840000,1.138723,342.014753,265.523849
34.848000,1.222564,340.258359,259.685226
34.856000,1.112891,337.330891,265.306695
34.864000,1.222564,341.109727,266.508958
34.872000,1.238727,341.126079,264.677193
34.880000,1.167727,336.348726,266.829259
34.888000,1.125782,336.705735,262.747130
34.896000,1.154836,333.826502,264.848405
34.904000,1.206450,338.638875,269.669788
34.912000,1.261286,341.499359,261.898129
34.920000,1.187114,337.154146,261.700678
34.928000,1.306455,335.871969,261.093958
34.936000,1.212895,333.364993,261.160338
34.944000,1.322568,335.251833,271.612073
34.952000,1.209673,336.376104,268.890283
34.960000,0.970941,335.495076,263.286115
34.968000,1.041941,340.481581,259.133351
34.976000,1.103223,340.264730,269.902837
34.984000,1.019332,342.765466,260.944551
34.992000,1.077391,338.202429,260.599033
35.000000,0.987105,339.863113,261.725753
35.008000,1.045164,338.750562,259.371602
35.016000,1.025777,342.764439,261.978010
35.024000,0.919327,343.790786,258.154867
35.032000,1.025777,338.361805,264.478399
35.040000,0.909659,337.132801,258.532111
35.048000,1.219341,340.069247,263.402371
35.056000,1.503241,340.794350,256.229631
35.064000,2.316118,339.002088,264.235583
